Title,Low price,Mall Name,Product Type,Maker,Brand,category1,category2,category3,Price_range,Maker Point,Brand Point,Price_range_score,Total Point
1 2 남자 봄 정장 30 38사이즈 링클프리 스판 허리 히든 밴딩 슬랙스 일반 3 9세컨즈,39800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
다잉 핑크 데님 세미 와이드 면,38000,차농,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
지오다노 여성 면 와이드  412507,9000,네이버,1,No-Maker,지오다노,패션의류,여성의류,바지,Very Cheap,0,3,2,6
런칭가79 900원 제이슨우 쿨패스 와이드 2종,37310,네이버,1,No-Maker,제이슨우,패션의류,여성의류,바지,Cheap,0,1,2,3
빈폴 빈폴멘 SLIM 코튼 모달 솔리드  BC1921O24R,64480,네이버,1,No-Maker,빈폴,패션의류,남성의류,바지,Cheap,0,3,2,6
TBJ 여성 9부 치노 와이드  T195PT720P,4190,네이버,1,No-Maker,TBJ,패션의류,여성의류,바지,Very Cheap,0,2,2,4
온앤온 허리 밴딩 와이드 면  NJJ3ML336,105470,네이버,1,No-Maker,온앤온,패션의류,여성의류,바지,Moderate,0,3,1,4
플리츠 기본 밴딩 배기,35000,vanillacustard,2,No-Maker,바닐라커스타드,패션의류,여성의류,바지,Very Cheap,0,2,2,4
1+1 스웻 빅사이즈,26900,왓위웨어,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
크로커다일레이디 크로커다일 레이디 7부 일자핏 편한 밴딩  CLBMPT902,20160,네이버,1,No-Maker,크로커다일레이디,패션의류,여성의류,바지,Very Cheap,0,3,2,6
탑텐남성 와이드 밴딩 슬랙스 MSC2PP1201,13600,네이버,1,No-Maker,탑텐,패션의류,남성의류,바지,Very Cheap,0,3,2,6
우븐 카고 조거  KODAK WOVEN CARGO JOGGER ISO400,51191,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
봄ver 캔디 패치 조거 ,19900,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
게스 카고조거 NM1W0809,28440,네이버,1,No-Maker,게스,패션의류,남성의류,바지,Very Cheap,0,3,2,6
TOP 10 탑텐 남성 저지 밴딩 조거  MSD1PP1202,15750,네이버,1,No-Maker,탑텐,패션의류,남성의류,바지,Very Cheap,0,3,2,6
SAP샙 2023 S S 남성 봄 데일리 사방스판  4종택일 SPMNTA224G1,19900,네이버,1,이랜드,샙,패션의류,남성의류,바지,Very Cheap,1,3,2,7
NBA NBA 뉴욕닉스 카고 밴딩 조거 N213PT102P,22090,네이버,1,No-Maker,NBA,패션의류,남성의류,바지,Very Cheap,0,3,2,6
남녀 공용 밴딩 조거  작업복 여름 봄,8190,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
허니제이 호렝 피그먼트 컬러풀 와이드 코튼  S L,34800,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
시리즈 역시즌 series HIPSTER 가먼트다잉 치노 SHPNX22531GYL,68050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
굿스맨 삼중코팅 만능 전술,16000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
지프 여성 카고 ,37100,네이버,1,No-Maker,지프,패션의류,여성의류,바지,Cheap,0,2,2,4
마인드브릿지 쿨 정해인 테이퍼드쿨맥스밴딩슬랙스 MWPT3103,29900,네이버,1,No-Maker,마인드브릿지,패션의류,남성의류,바지,Very Cheap,0,3,2,6
내셔널지오그래픽 브래비 유니 트레이닝 조거  GRIFFIN N221UPT940,51270,네이버,1,No-Maker,내셔널지오그래픽,패션의류,남성의류,바지,Cheap,0,3,2,6
컨셉원 남성 프리미엄 TR 테이퍼드핏 히든밴딩 슬랙스 10112902 112902,22733,네이버,1,No-Maker,컨셉원,패션의류,남성의류,바지,Very Cheap,0,3,2,6
폴햄 여성 컴포트 스웨트 조거  PHD1PT2020,16900,네이버,1,No-Maker,폴햄,패션의류,여성의류,바지,Very Cheap,0,3,2,6
월드 핑크 카고 와이드 ,44250,에이제로핏,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
키작녀 부츠컷슬랙스 여자냉장고,14900,스튜디오슬릿,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
뱅뱅 세이브존02 뱅뱅 남녀공용카고 NPJ100,9580,네이버,1,No-Maker,뱅뱅,패션의류,남성의류,바지,Very Cheap,0,3,2,6
지컷 G-CUT 벨티드 A라인  7253130101,82810,네이버,1,신세계인터네셔날,지컷,패션의류,여성의류,바지,Moderate,1,2,1,4
작업용 목수 전술,52000,갤리언 컴퍼니,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
다니엘크레뮤 22 Summer 코튼 스트레치 젠틀 카고  2종,50150,네이버,1,No-Maker,다니엘크레뮤,패션의류,남성의류,바지,Cheap,0,2,2,4
레디핏 남자 남성 정장,12890,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
샙 SAP NC13 데일리 사방스판 허리 밴딩  MNTA22A22,8420,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
1 1 차르르 스판 와이드 밴딩,17900,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
에잇세컨즈 배색 스티치 와이드  113221BP1A,23360,네이버,1,No-Maker,에잇세컨즈,패션의류,여성의류,바지,Very Cheap,0,3,2,6
본 BON 21S S 지퍼카고 디자인 라이트카키 테이퍼드핏 면 BN1STA309,51060,네이버,1,No-Maker,BON,패션의류,남성의류,바지,Cheap,0,3,2,6
드마크 사이드 원턱 레오파드 리얼 와이드 ,73800,네이버,1,No-Maker,드마크,패션의류,여성의류,바지,Moderate,0,1,1,2
전사이즈 당일배송 럭키룸 다잉  9부,44000,플로라엘,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
라방 10 자체제작 로라 파스텔 조거 ,13640,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
폴햄 여성 소프트 테리 스트레이트 스웨트  PHC3PT2402,15730,네이버,1,No-Maker,폴햄,패션의류,여성의류,바지,Very Cheap,0,3,2,6
CLOVIS 클라비스 슬랙스닝 사방스판 핀턱 세미와이드  CVTWC1201Q,29950,네이버,1,이랜드,CLOVIS,패션의류,여성의류,바지,Very Cheap,1,2,2,6
리빌모아 봄신상 세련된 노턱 사방스판 허리밴드 남성 정장,18890,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
모이블레 베라 슬랙스 여성봄여름 핀턱 와이드 일자  네이비 베이지,35000,오프오디너리,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
여성 컴포트 스웨트 조거  PHD1PT2020NV,16900,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
스파오 SPAO 소프트코튼 세미와이드  G SPMTD23U03,29830,네이버,1,No-Maker,스파오,패션의류,남성의류,바지,Very Cheap,0,3,2,6
힙스러운 카고 와이드 ,20800,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
유라타임 자체제작 찰랑 하이웨스트 핀턱 와이드 슬랙스,33500,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
브렌우드 베이직 면치노  BRPAM22421BEX,38810,네이버,1,코오롱인더스트리,브렌우드,패션의류,남성의류,바지,Cheap,1,1,2,4
내셔널지오그래픽 어반 시티 트리코트 트레이닝  CARBON N221UPT870,64950,네이버,1,No-Maker,내셔널지오그래픽,패션의류,남성의류,바지,Cheap,0,3,2,6
잇미샤 on 22 S S 하이웨이스트 와이드  ITM8ZPT920,73000,네이버,1,No-Maker,잇미샤,패션의류,여성의류,바지,Moderate,0,2,1,3
폴햄 여성 테리 스트레이트 스웨트  PHC1PT2304,13860,네이버,1,No-Maker,폴햄,패션의류,여성의류,바지,Very Cheap,0,3,2,6
용된다 카고 밀리터리 조거 ,34800,네이버,1,No-Maker,용된다,패션의류,남성의류,바지,Very Cheap,0,2,2,4
Cv pink wide cotton  데님,49900,그룸GROOM,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
버커루진 버커루 NC02 남성 트윌스판 다잉 배기핏 카고 B215PT280P S9637383,35400,네이버,1,No-Maker,버커루,패션의류,남성의류,바지,Very Cheap,0,1,2,3
행텐 공용 썸머 퍼팩트 쿨 코튼스판 플밴딩 워크 10320-05042350,9900,네이버,1,No-Maker,행텐,패션의류,남성의류,바지,Very Cheap,0,2,2,4
폴햄 남성 코튼스판 슬림 치노  PHC1PP1012,12900,네이버,1,에이션패션,폴햄,패션의류,남성의류,바지,Very Cheap,1,3,2,7
유니섹스 카고 푸딘 와이드 포켓 투웨이 조거 밴딩 나일론 바스락 아노락,28980,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
나우 NAU S S 남녀공용 가먼트다잉 아웃포켓 조거 I161412M2904,75410,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Moderate,0,0,1,1
지이크 이태리 울 100 다크네이비 정장  PBPAH2201,22790,네이버,1,신원,지이크,패션의류,남성의류,바지,Very Cheap,1,2,2,6
마이더스비 도이 데님 랩 치마 전체밴딩,32860,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
남자 면 스판 9부 크롭 세미와이드 밴딩(28~38사이즈까지),28900,미르미르,2,No-Maker,MIR,패션의류,남성의류,바지,Very Cheap,0,2,2,4
Calvin Klein Jeans 남성 카고 조거 ZM01908,54500,네이버,1,PVH코리아,Calvin Klein Jeans,패션의류,남성의류,바지,Cheap,1,3,2,7
앤드지 사이드밴딩 슬림핏 슬랙스 BZC3PP1101,24900,네이버,1,신성통상,앤드지,패션의류,남성의류,바지,Very Cheap,1,3,2,7
지오다노 버튼 세미 와이드 슬랙스  3컬러,33500,네이버,1,지오다노,지오다노,패션의류,남성의류,바지,Very Cheap,1,3,2,7
봄 허리 밴딩 차르르 와이드 슬랙스 찰랑 ,23900,심플이즈베스트,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
지오지아 루즈핏 썸머 린넨 밴딩  ABA2PP1107,15740,네이버,1,No-Maker,지오지아,패션의류,남성의류,바지,Very Cheap,0,3,2,6
컨셉원 TR 히든밴딩 스트레이트핏 슬랙스 10112903,22733,네이버,1,지오다노,컨셉원,패션의류,남성의류,바지,Very Cheap,1,3,2,7
지오지아 쿨맥스 루즈핏 풀밴딩  A ABB2PP1103,20630,네이버,1,No-Maker,지오지아,패션의류,남성의류,바지,Very Cheap,0,3,2,6
지오다노 남 울트라 스트레치 치노  112923,27000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
베네통 60 OFF베네통밴딩 면 배기 BADP06111,59140,네이버,1,베네통,베네통,패션의류,여성의류,바지,Cheap,1,3,2,7
스파오 데일리지 린넨 롱 와이드 밴딩  SPTCC25G01 211656,17940,네이버,1,이랜드,스파오,패션의류,여성의류,바지,Very Cheap,1,3,2,7
라이브온 홈쇼핑HIT 네오스판 세미 조거  3종 1 신구로점 H213W315317,9715,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
지오지아 테이퍼드 다크베이지 스트레치 허리 밴딩 데일리 슬랙스  ABC5PP1601,29900,네이버,1,신성통상,지오지아,패션의류,남성의류,바지,Very Cheap,1,3,2,7
알림받기기획전 오아스 컬러 코튼 와이드 롱 ,41800,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
하이웨스트 편한 밴딩,16900,코이블리,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
일자 면(화이트/베이지/블랙/생지),24900,어나더라이프,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
지오지아 스탠다드핏 여름 9부 린넨 슬랙스,29500,네이버,1,지오지아,지오지아,패션의류,남성의류,바지,Very Cheap,1,3,2,7
폴로 랄프로렌 남성 스트레치 슬림핏 코튼 ,79700,블루파우치,2,폴로,폴로랄프로렌,패션의류,남성의류,바지,Moderate,1,3,1,6
여성 린넨 정장 반,32000,조블리마켓,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
지오지아 남자 ABC2PP1102,33768,네이버,1,No-Maker,지오지아,패션의류,남성의류,바지,Very Cheap,0,3,2,6
138056 쥬크 ZOOC 벨티드 뒷밴딩 와이드  Z224MSA032,71280,네이버,1,대현,ZOOC,패션의류,여성의류,바지,Cheap,1,3,2,7
탑텐 여성 쿨터치 새틴 와이드 밴딩  MSC2PP2205,17900,네이버,1,No-Maker,탑텐,패션의류,여성의류,바지,Very Cheap,0,3,2,6
지오다노 남성 프렌치 테리 조거  112551,15000,네이버,1,지오다노,지오다노,패션의류,남성의류,바지,Very Cheap,1,3,2,7
스탠다드핏 사이드 밴딩  ZAD5PP1901BE,24900,네이버,1,올젠,NO-Brand,패션의류,남성의류,바지,Very Cheap,1,0,2,3
리스트 핀턱 롱 와이드  DK TWWSLM62050,41570,네이버,1,No-Maker,리스트,패션의류,여성의류,바지,Cheap,0,1,2,3
로엠 린넨라이크 턱 와이드 슬랙스 RMTWC25R05,28750,네이버,1,No-Maker,로엠,패션의류,여성의류,바지,Very Cheap,0,1,2,3
지프 남녀공용 아웃포켓 배기핏 조거  GL3PTU732,42470,네이버,1,No-Maker,지프,패션의류,남성의류,바지,Cheap,0,2,2,4
JAJU 자주 여 올데이 부츠컷 ,31900,네이버,1,No-Maker,JAJU,패션의류,여성의류,바지,Very Cheap,0,3,2,6
지오지아 라이브 트리코트 카고 조거 2 color,23900,네이버,1,신성통상,지오지아,패션의류,남성의류,바지,Very Cheap,1,3,2,7
탑텐 TOPTEN 남성 BALANCE 에코쿨링 쇼츠 5부 MSC5PT1205,7050,네이버,1,No-Maker,탑텐,패션의류,남성의류,바지,Very Cheap,0,3,2,6
버커루 남성 주자 스판 선염 카고 B213PT210P,37490,네이버,1,한세엠케이,버커루,패션의류,남성의류,바지,Cheap,1,1,2,4
지오다노 여 언브러시드 테리 조거  413520,26820,네이버,1,지오다노,지오다노,패션의류,여성의류,바지,Very Cheap,1,3,2,7
시슬리 NC13 시슬리밴딩와이드 Saptc5331,142760,네이버,1,No-Maker,시슬리,패션의류,여성의류,바지,Expensive,0,2,1,3
모이블레 베라 슬랙스 프리 봄 여름 슬랙스 ,34800,루나드엘,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
시리즈 Series series BAGGY 스트링 컬러진 릴렉스 면  SAPDM22401CHD,109980,네이버,1,No-Maker,시리즈,패션의류,남성의류,바지,Expensive,0,1,1,2
탑텐 여성 쿨터치 슬림 밴딩 슬랙스 TOPTEN10 MSC2PP2501,19900,네이버,1,No-Maker,탑텐,패션의류,여성의류,바지,Very Cheap,0,3,2,6
전술,26500,백호마트,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
M 뉴에라 13113658,79500,네이버,1,뉴에라,뉴에라,패션의류,남성의류,바지,Moderate,1,3,1,6
제너럴아이디어 WOMAN 페미닌 카고  WBC1L11503,49140,네이버,1,No-Maker,제너럴아이디어,패션의류,여성의류,바지,Cheap,0,1,2,3
이상봉에디션 아트 실루엣 폰테 1종,33120,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
스튜디오톰보이 세미 배기핏  9102331814,64440,네이버,1,신세계인터네셔날,스튜디오톰보이,패션의류,여성의류,바지,Cheap,1,3,2,7
빛나는당신 여성 밴딩  자체제작,59800,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
하이웨스트 와이드 버뮤다 ,36000,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Cheap,0,0,2,2
쉬즈미스 밴딩 와이드  SWWSLN11060,49500,네이버,1,No-Maker,쉬즈미스,패션의류,여성의류,바지,Cheap,0,2,2,4
키작녀슬랙스 키작녀부츠컷 하비슬랙스 키작은여자,19800,미니팬츠,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
리스트 투턱 롱 와이드  TWWSLN62130,49950,네이버,1,No-Maker,리스트,패션의류,여성의류,바지,Cheap,0,1,2,3
베네통 다잉 사이드절개 와이드 BADPA2311,115980,네이버,1,No-Maker,베네통,패션의류,여성의류,바지,Expensive,0,3,1,4
지오지아 봄 남성 정장 비즈니스  10종 파격,12776,네이버,1,No-Maker,지오지아,패션의류,남성의류,바지,Very Cheap,0,3,2,6
파스텔 3컬러 카치온 워싱 버튼 밴딩 세미 배기 ,29800,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
프로젝트엠 프로젝트M 모던 컴포트 백밴딩 세미와이드핏 스판 슬랙스  233805 EPD1PP1200A,21820,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
키작녀슬랙스 와이드 여자 슬랙스 핀턱 일자 찰랑 하비 밴딩 하이웨스트 슬랙스,24800,애즈트모,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
라코스테 남성 테이퍼드핏 코튼 스트레치 치노 HH230E-52N 166,125370,네이버,1,No-Maker,라코스테,패션의류,남성의류,바지,Expensive,0,3,1,4
크로커다일레이디 봄 허리 밴딩 ,18980,네이버,1,No-Maker,크로커다일레이디,패션의류,여성의류,바지,Very Cheap,0,3,2,6
남성 여름 아이스 실크 슬랙스 캐주얼 스포츠,5880,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
리스트 슬릿 세미 부츠컷  twwslm52030,27690,네이버,1,인동에프엔,리스트,패션의류,여성의류,바지,Very Cheap,1,1,2,4
블랙 히든밴딩 부츠컷 트임  S 강추,22000,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
여름신상 NC 사방스판 밴딩 남성 캐쥬얼 정장,24400,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
지프 남성 캐주얼 카고 조거 4컬러,41740,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Cheap,0,0,2,2
여성 BALANCE 더블니트 조거 스웨트 MSC5PT2913,13460,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
엄브로 조거  세트 스포츠 남성 봄 가을 아웃도어,59900,MW쇼핑,2,엄브로,엄브로,패션의류,남성의류,바지,Cheap,1,1,2,4
남자배기 스판 린넨 2128,22050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
올젠 OLZEN 올젠 남성 봄  6종 21900,18775,네이버,1,No-Maker,올젠,패션의류,남성의류,바지,Very Cheap,0,3,2,6
디키즈 오리지널 트레이드 워크 874 873,29900,앳어글랜스,2,디키즈,디키즈,패션의류,남성의류,바지,Very Cheap,1,3,2,7
챔피온반 NORMAL GREEN CKPA-2E043-E2,34179,네이버,1,No-Maker,챔피온,패션의류,남성의류,바지,Very Cheap,0,3,2,6
44-77허리밴딩 니트 핀턱 롱 세미 배기 /핑크 블루 블랙 아이보리,22900,바이라인,2,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
지오지아 사이드밴딩 슬랙스,31000,네이버,1,다니엘,지오지아,패션의류,남성의류,바지,Very Cheap,1,3,2,7
여자 여름 시원한 찰랑 스판 밴딩 부츠컷 냉장고 ,4540,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
더굿데이몰 남자 여름,9800,더굿데이몰,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
여름 쿨 밴딩 숏,6500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
스판 전술,29900,앤트,2,No-Maker,NO-Brand,패션의류,남성의류,바지,Very Cheap,0,0,2,2
로엠 FIT ME 세미 와이드 슬랙스 RMTWB2301A,18950,네이버,1,이랜드,로엠,패션의류,여성의류,바지,Very Cheap,1,1,2,4
홈쇼핑BEST 에디티드 EDITED 뉴핏 세미와이드  1종,34957,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
코튼린넨 여름 여성 7부 면  의류,5810,네이버,1,No-Maker,NO-Brand,패션의류,여성의류,바지,Very Cheap,0,0,2,2
